0, 279.074641782846, 277.4889181824381, 0.5334501865504584
1, 223.4938302436617, 218.58601400542108, 1.5445983528709615
2, 208.41824501867234, 203.35801758593334, 1.8525294646271255
3, 196.9293614531885, 191.47544224785844, 2.1856622990768857
4, 191.878581114161, 186.3427107593398, 2.3043444691690556
5, 188.12951730105922, 182.5496849922229, 2.3301161042154472
6, 185.71616165063529, 180.06862655021487, 2.380259596335608
7, 183.02453832890689, 177.17236941404687, 2.3892600395277874
8, 179.7012053044366, 173.66663302033186, 2.3880787596011213
9, 177.07453981899758, 171.06814885901997, 2.4176033657751104
10, 174.9423693268538, 168.87060478552064, 2.468074567155289
11, 172.34912860927298, 166.4291660333239, 2.424239489950859
12, 169.78190923499653, 163.8422009238302, 2.46387312241963
13, 168.2651980629862, 162.2634786837645, 2.4809444556866627
14, 166.02434134737516, 160.03864124029684, 2.4716376654629006
15, 164.7428920558775, 158.7472210133762, 2.4501780629920553
16, 163.47194245425877, 157.4202362418429, 2.421658240910024
17, 161.43887695117292, 155.20106377835467, 2.421151627228458
18, 160.279436091116, 153.85290681883725, 2.534580097269656
19, 158.3414271991136, 151.88984641134104, 2.607228751375731
20, 157.12443545733942, 150.77755184214251, 2.6123562377653142
21, 155.69836845479287, 149.3023177840308, 2.649164691916915
22, 154.70060103686887, 148.42417939436206, 2.6410363869372206
23, 153.73107462803694, 147.48606365016784, 2.6564906258572902
24, 153.07667822929332, 146.77759579656475, 2.689536671394478
25, 152.3329478835246, 146.10089009657088, 2.6537970291780257
26, 150.90798421505926, 144.71042421580887, 2.650341796976671
27, 150.7346250782135, 144.54101375425293, 2.6553972495644333
28, 150.61951573418656, 144.40083857945032, 2.6645454458082156
29, 149.3843497009928, 143.17284279438988, 2.619711484736217
30, 148.57750630327888, 142.368214767879, 2.605912403002985
31, 147.7152288148144, 141.4603751453001, 2.594989619910844
32, 147.32064819335938, 141.00041947029294, 2.589605461941091
33, 145.5931351911793, 139.21017368210912, 2.5677146558314243
34, 144.78332896934134, 138.38655706051824, 2.5743537306277227
35, 143.8266376991516, 137.40324782511826, 2.6164822325523476
36, 142.4843802706265, 136.10101498113767, 2.5880096258639274
37, 141.1674788176124, 134.85993940438797, 2.570122979724331
38, 140.81532994414698, 134.44044066797187, 2.578002168044353
39, 140.25226725596607, 133.83082547218305, 2.5721308535604335
40, 139.25599655769528, 132.97534098350673, 2.535704551729312
41, 139.2522383813919, 132.8903059888242, 2.583960315438984
42, 138.80826294498402, 132.54001163572136, 2.508876616131268
43, 137.67783795745135, 131.3888587138292, 2.5241968062386584
44, 137.56990581585654, 131.32219205583846, 2.5315697785379534
45, 136.55788272784463, 130.43808709736317, 2.4924409353910986
46, 135.73274507502248, 129.6314584695454, 2.458891678339383
47, 134.7846402328914, 128.63990943924958, 2.4874194790559536
48, 135.37131131788306, 129.13787395257685, 2.505962614438681
49, 134.9952170284572, 128.77591407629473, 2.4971229652606093
50, 134.0355663340229, 127.87678297648806, 2.4566535074065237
51, 133.75183317757873, 127.63152214001491, 2.4633095085239614
52, 133.01315114035535, 127.05457862252112, 2.383140706177205
53, 133.2183089185117, 127.14089088195931, 2.4402297325988314
54, 133.64034138661205, 127.57608970040198, 2.3936677746681263
55, 132.67269883633676, 126.59407734006707, 2.427855381198021
56, 132.2970873297913, 126.31838663910497, 2.3567750731002546
57, 132.07419341357786, 126.12323795961164, 2.4071558239871758
58, 132.9694980954819, 126.94694405171408, 2.378796278413679
59, 132.15303707326146, 126.20162780859323, 2.3827873413750864
60, 131.33021099684336, 125.42959238471254, 2.3679569139917778
61, 133.2907433336986, 127.16853053534209, 2.461452971897654
62, 131.81898291939612, 125.82773538845689, 2.3957222956838384
63, 131.08499714052246, 125.20561538728823, 2.3456931816997812
64, 130.9400237841901, 124.8772603179346, 2.41377661998338
65, 130.22263252404707, 124.28217706090606, 2.3716364487656145
66, 129.5762920989665, 123.72230689205341, 2.3342242360369228
67, 130.02539018578113, 124.10787571823673, 2.349155238696507
68, 129.9486073979945, 124.04560834156679, 2.3516346325498145
69, 129.91511297327622, 124.03150074517549, 2.336878026980581
70, 129.3572408354867, 123.4444988877026, 2.3349234363925992
71, 129.4646910645052, 123.56132447948333, 2.3377811833739535
72, 129.10075868879045, 123.22311455862862, 2.3466774268445176
73, 128.43181942775053, 122.5745430318023, 2.3250722317044925
74, 128.16126313036693, 122.32670311022923, 2.314502804009899
75, 128.27993147307114, 122.47162416698073, 2.3257224646204318
76, 128.48880869493303, 122.68365244265559, 2.311700880019141
77, 127.70207293252193, 121.94848059387857, 2.302057207774506
78, 128.39494499418018, 122.55050531480866, 2.363848644406048
79, 127.85630213528046, 122.12411762554763, 2.3003920473015387
80, 127.54729121681979, 121.7686527797154, 2.3503265579117896
81, 127.55327428073517, 121.68609284032891, 2.3579134165859426
82, 127.30780095179706, 121.5854679262206, 2.273460460497118
83, 127.63697545716504, 121.85074267356889, 2.3258704154221994
84, 126.9639834666303, 121.19813900359912, 2.2881385753912205
85, 127.3641948496609, 121.50221193878889, 2.330287713613083
86, 126.61277942616802, 120.80244722345999, 2.3298136096265014
87, 126.36773316438264, 120.58084189408878, 2.3269604591926787
88, 125.70978069508762, 119.97679227654105, 2.2926205375047126
89, 125.6919881662072, 119.91140607984336, 2.301984063089529
90, 126.65801788850634, 120.8297426837848, 2.3396166353337544
91, 126.53201773832602, 120.81385246065379, 2.312825907013818
92, 125.69471115242443, 119.92975810850099, 2.3646522572299817
93, 126.8730047587901, 121.055469781351, 2.336011425518532
